Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Mittal A., Cheong L.F., Sing L.T.",Dynamic Bayesian framework for extracting temporal structure in video,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II110,II115,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684332&partnerID=40&md5=08da5f222a1aa0f1d635a5516b176cde,"Department of Computer Science, National University of Singapore, Singapore 117543, Singapore","Mittal, A., Department of Computer Science, National University of Singapore, Singapore 117543, Singapore; Cheong, L.F., Department of Computer Science, National University of Singapore, Singapore 117543, Singapore; Sing, L.T., Department of Computer Science, National University of Singapore, Singapore 117543, Singapore",Conference Paper,Scopus,2-s2.0-0035684332
"Liu Y., Collins R.T.",Skewed symmetry groups,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I872,I879,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686764&partnerID=40&md5=a9f630600de28e6ae0fed13d3b82923f,"Robotics Institute, Carrnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, United States","Liu, Y., Robotics Institute, Carrnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, United States; Collins, R.T., Robotics Institute, Carrnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-0035686764
"Viola P., Jones M.",Rapid object detection using a boosted cascade of simple features,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I511,I518,,5411,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680116&partnerID=40&md5=3c4aecea8ecac963087d073a3b5dbcd1,"Mitsubishi Electric Research Labs, 201 Broadway, 8th FL, Cambridge, MA 02139, United States","Viola, P., Mitsubishi Electric Research Labs, 201 Broadway, 8th FL, Cambridge, MA 02139, United States; Jones, M., Mitsubishi Electric Research Labs, 201 Broadway, 8th FL, Cambridge, MA 02139, United States",Conference Paper,Scopus,2-s2.0-0035680116
Brown L.M.,3D head tracking using motion adaptive texture-mapping,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I998,I1003,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683334&partnerID=40&md5=4b028481b9a7b7241795036d39b8b278,"IBM, T.J. Watson Research Center, Hawthorne, NY 10532, United States","Brown, L.M., IBM, T.J. Watson Research Center, Hawthorne, NY 10532, United States",Conference Paper,Scopus,2-s2.0-0035683334
"Styner M., Gerig G.",Three-dimensional medial shape representation incorporating object variability,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II651,II656,,28,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035694421&partnerID=40&md5=c277bfccaf809b13b4bbd4d407d7f6e8,"Department of Computer Science, University of North Carolina, Chapel Hill, NC 27514, United States","Styner, M., Department of Computer Science, University of North Carolina, Chapel Hill, NC 27514, United States; Gerig, G., Department of Computer Science, University of North Carolina, Chapel Hill, NC 27514, United States",Conference Paper,Scopus,2-s2.0-0035694421
"Bissacco A., Chiuso A., Ma Y., Soatto S.",Recognition of human gaits,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II52,II57,,91,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680898&partnerID=40&md5=c12b8ea7adc785667d803ef676eb52b8,"Computer Science, University of California, Los Angeles, CA 90095, United States","Bissacco, A., Computer Science, University of California, Los Angeles, CA 90095, United States; Chiuso, A., Computer Science, University of California, Los Angeles, CA 90095, United States; Ma, Y., Computer Science, University of California, Los Angeles, CA 90095, United States; Soatto, S., Computer Science, University of California, Los Angeles, CA 90095, United States",Conference Paper,Scopus,2-s2.0-0035680898
"Saisan P., Doretto G., Wu Y.N., Soatto S.",Dynamic texture recognition,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II58,II63,,186,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684305&partnerID=40&md5=7c9a68b500c6db67598a8b7342dab391,"UCLA Electrical Eng., Los Angeles, CA 90095, United States","Saisan, P., UCLA Electrical Eng., Los Angeles, CA 90095, United States; Doretto, G., UCLA Electrical Eng., Los Angeles, CA 90095, United States; Wu, Y.N., UCLA Electrical Eng., Los Angeles, CA 90095, United States; Soatto, S., UCLA Electrical Eng., Los Angeles, CA 90095, United States",Conference Paper,Scopus,2-s2.0-0035684305
"Guo G.-D., Jain A.K., Ma W.-Y., Zhang H.-J.",Learning similarity measure for natural image retrieval with relevance feedback,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I731,I736,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035687068&partnerID=40&md5=5a6766479e50970c25b4abea9efbecfb,"Micorsoft Research China 5F, Beijing Sigma Center, Beijing, China","Guo, G.-D., Micorsoft Research China 5F, Beijing Sigma Center, Beijing, China; Jain, A.K., Micorsoft Research China 5F, Beijing Sigma Center, Beijing, China; Ma, W.-Y., Micorsoft Research China 5F, Beijing Sigma Center, Beijing, China; Zhang, H.-J., Micorsoft Research China 5F, Beijing Sigma Center, Beijing, China",Conference Paper,Scopus,2-s2.0-0035687068
"Haritaoglu I., Flickner M.",Detection and tracking of shopping groups in stores,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I431,I438,,39,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683434&partnerID=40&md5=361b0eee15f54b29d2cafcda6cc53483,"IBM Almaden Research Center, San Jose, CA 95120, United States","Haritaoglu, I., IBM Almaden Research Center, San Jose, CA 95120, United States; Flickner, M., IBM Almaden Research Center, San Jose, CA 95120, United States",Conference Paper,Scopus,2-s2.0-0035683434
"Zelnik-Manor L., Irani M.",Event-based analysis of video,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II123,II130,,233,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684396&partnerID=40&md5=4a281838c3c946d2b241b425b96cdcc0,"Dept. of Comp. Sci. and Applied Math, Weizmann Institute of Science, 76100 Rehovot, Israel","Zelnik-Manor, L., Dept. of Comp. Sci. and Applied Math, Weizmann Institute of Science, 76100 Rehovot, Israel; Irani, M., Dept. of Comp. Sci. and Applied Math, Weizmann Institute of Science, 76100 Rehovot, Israel",Conference Paper,Scopus,2-s2.0-0035684396
"Liu C., Shum H.-Y., Zhang C.-S.",A two-step approach to hallucinating faces: Global parametric model and local nonparametric model,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I192,I198,,194,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683807&partnerID=40&md5=457a93670bdaeb3b84db5ace5e3735bd,"State Key Lab of ITS, Dept. of Automation, Tsinghua University, Beijing 100084, China","Liu, C., State Key Lab of ITS, Dept. of Automation, Tsinghua University, Beijing 100084, China; Shum, H.-Y., State Key Lab of ITS, Dept. of Automation, Tsinghua University, Beijing 100084, China; Zhang, C.-S., State Key Lab of ITS, Dept. of Automation, Tsinghua University, Beijing 100084, China",Conference Paper,Scopus,2-s2.0-0035683807
"Strelow D., Mishler J., Koes D., Singh S.",Precise omnidirectional camera calibration,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I689,I694,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683294&partnerID=40&md5=932ad3e9d3a11f45a72d9f3ec468541a,"Carnegie Mellon University, Pittsburgh, PA, United States","Strelow, D., Carnegie Mellon University, Pittsburgh, PA, United States; Mishler, J., Carnegie Mellon University, Pittsburgh, PA, United States; Koes, D., Carnegie Mellon University, Pittsburgh, PA, United States; Singh, S., Carnegie Mellon University, Pittsburgh, PA, United States",Conference Paper,Scopus,2-s2.0-0035683294
"Bride J., Meer P.",Registration via direct methods: A statistical approach,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I984,I989,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680144&partnerID=40&md5=d68d3557e7a02e128ead6f0a0ad6a3fb,"INRIA, Robotvis Project, BP 93, Sophia Antipolis 06902, France","Bride, J., INRIA, Robotvis Project, BP 93, Sophia Antipolis 06902, France; Meer, P., INRIA, Robotvis Project, BP 93, Sophia Antipolis 06902, France",Conference Paper,Scopus,2-s2.0-0035680144
"Tao H., Sawhney H.S., Kumar R.",Dynamic depth recovery from multiple synchronized video streams,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I118,I124,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683806&partnerID=40&md5=41078a82daf4c083bc1648ba8894e7f7,"Department of Computer Engineering, University of California, Santa Cruz, CA 95064, United States","Tao, H., Department of Computer Engineering, University of California, Santa Cruz, CA 95064, United States; Sawhney, H.S., Department of Computer Engineering, University of California, Santa Cruz, CA 95064, United States; Kumar, R., Department of Computer Engineering, University of California, Santa Cruz, CA 95064, United States",Conference Paper,Scopus,2-s2.0-0035683806
"Tsai A., Yezzi Jr. A., Wells III W., Tempany C., Tucker D., Fan A., Grimson W.E., Willsky A.",Model-based curve evolution technique for image segmentation,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I463,I468,,105,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686781&partnerID=40&md5=2aa87c32c43508bac332b0cee2e71452,"Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States","Tsai, A., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States; Yezzi Jr., A., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States; Wells III, W., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States; Tempany, C., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States; Tucker, D., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States; Fan, A., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States; Grimson, W.E., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States; Willsky, A., Dept. of EECS, Massachusetts Inst. of Technology, Cambridge, MA, United States",Conference Paper,Scopus,2-s2.0-0035686781
Pilu M.,Undoing paper curl distortion using applicable surfaces,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I67,I72,,35,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683353&partnerID=40&md5=d99af8007e7522690e6c085e845293df,"Hewlett-Packard Laboratories, Bristol BS34 8QZ, United Kingdom","Pilu, M., Hewlett-Packard Laboratories, Bristol BS34 8QZ, United Kingdom",Conference Paper,Scopus,2-s2.0-0035683353
"Okada K., Von der Malsburg C.",Analysis and synthesis of human faces with pose variations by a parametric piecewise linear subspace method,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I761,I768,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680141&partnerID=40&md5=1a52c14137ed58f171c7a58a2fff922d,"Computer Science Department, University of Southern California, Los Angeles, CA 90089-2520, United States","Okada, K., Computer Science Department, University of Southern California, Los Angeles, CA 90089-2520, United States; Von der Malsburg, C., Computer Science Department, University of Southern California, Los Angeles, CA 90089-2520, United States",Conference Paper,Scopus,2-s2.0-0035680141
"Heisele B., Serre T., Mukherjee S., Poggio T.",Feature reduction and hierarchy of classifiers for fast object detection in video images,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II18,II24,,34,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684727&partnerID=40&md5=8de9560b353a0cd762032995d03b947e,"Ctr. for Biol./Computational Lrng., M.I.T., Cambridge, MA, United States","Heisele, B., Ctr. for Biol./Computational Lrng., M.I.T., Cambridge, MA, United States; Serre, T., Ctr. for Biol./Computational Lrng., M.I.T., Cambridge, MA, United States; Mukherjee, S., Ctr. for Biol./Computational Lrng., M.I.T., Cambridge, MA, United States; Poggio, T., Ctr. for Biol./Computational Lrng., M.I.T., Cambridge, MA, United States",Conference Paper,Scopus,2-s2.0-0035684727
Brand M.,Morphable 3D models from video,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II456,II463,,139,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035693930&partnerID=40&md5=67cc8113ef1719480a0cbd850643edd1,"Mitsubishi Electric Research Labs, Cambridge, MA 02139, United States","Brand, M., Mitsubishi Electric Research Labs, Cambridge, MA 02139, United States",Conference Paper,Scopus,2-s2.0-0035693930
"Bertalmío M., Bertozzi A.L., Sapiro G.","Navier-Stokes, fluid dynamics, and image and video inpainting",2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I355,I362,,469,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035690734&partnerID=40&md5=9a4a5371ca7a9d216f1a7d1aff19531c,"Computer Eng. Dept., University Pompeu Fabra, 08003 Barcelona, Spain","Bertalmío, M., Computer Eng. Dept., University Pompeu Fabra, 08003 Barcelona, Spain; Bertozzi, A.L., Computer Eng. Dept., University Pompeu Fabra, 08003 Barcelona, Spain; Sapiro, G., Computer Eng. Dept., University Pompeu Fabra, 08003 Barcelona, Spain",Conference Paper,Scopus,2-s2.0-0035690734
"Zhu Y., Comaniciu D., Ramesh V., Schwartz S.",Parametric representations for nonlinear modeling of visual data,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II553,II560,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035691519&partnerID=40&md5=c59ca83543ecdcd803673f0fbba0e11e,"Electrical Engineering, Princeton University, Princeton, NJ 08544, United States","Zhu, Y., Electrical Engineering, Princeton University, Princeton, NJ 08544, United States; Comaniciu, D., Electrical Engineering, Princeton University, Princeton, NJ 08544, United States; Ramesh, V., Electrical Engineering, Princeton University, Princeton, NJ 08544, United States; Schwartz, S., Electrical Engineering, Princeton University, Princeton, NJ 08544, United States",Conference Paper,Scopus,2-s2.0-0035691519
"Sharon E., Brandt A., Basri R.",Segmentation and boundary detection using multiscale intensity measurements,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I469,I476,,63,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686651&partnerID=40&md5=cbec2138c8bfc03b2725679ad4b74122,"Dept. of Comp. Sci. and Applied Math, Weizmann Inst. of Science, Rehovot 76100, Israel","Sharon, E., Dept. of Comp. Sci. and Applied Math, Weizmann Inst. of Science, Rehovot 76100, Israel; Brandt, A., Dept. of Comp. Sci. and Applied Math, Weizmann Inst. of Science, Rehovot 76100, Israel; Basri, R., Dept. of Comp. Sci. and Applied Math, Weizmann Inst. of Science, Rehovot 76100, Israel",Conference Paper,Scopus,2-s2.0-0035686651
